Street ID,Street Name,Street Suffix,Street Suffix Direction,Official Street Name,Thomas Brothers Map,Street Type
6859,ENCINITAS,AVE,,ENCINITAS AVENUE,481F5,PUBLIC STREET NAMES
10300,ENCINO VERDE,PL,,ENCINO VERDE PLACE,561C6,PRIVATE STREET NAMES
7039,EDGERTON,AVE,,EDGERTON AVENUE,561E3,PUBLIC STREET NAMES
6901,EL ROSA,DR,,EL ROSA DRIVE,594H2,PUBLIC STREET NAMES
6845,ENTERPRISE,ST,,ENTERPRISE STREET,634H7,PUBLIC STREET NAMES
6817,ESPLANADE WEST,,,ESPLANADE WEST,701J1,PUBLIC STREET NAMES
10983,ELECTRIC,DR,,ELECTRIC DRIVE,633A6,PUBLIC STREET NAMES
6994,EL CERRO,LANE,,EL CERRO LANE,562H7,PUBLIC STREET NAMES
612,EVANS,ROAD,,EVANS ROAD,631C4,PRIVATE STREET NAMES
10223,ESPRIT,LANE,,ESPRIT LANE,561E3,PRIVATE STREET NAMES
622,EDISON,BLVD,,EDISON BOULEVARD,533B7,PRIVATE STREET NAMES
11023,EDENDALE,LANE,,EDENDALE LANE,594E5,LIMITED ACCESS AREA NAMES
6807,ESTRADA,ST,,ESTRADA STREET,675B1,PUBLIC STREET NAMES
6947,ELLENWOOD,PL,,ELLENWOOD PLACE,564J5,PUBLIC STREET NAMES
7002,EL CANON,AVE,,EL CANON AVENUE,529D7,PUBLIC STREET NAMES
6800,ETHELDO,AVE,,ETHELDO AVENUE,672F5,PUBLIC STREET NAMES
10213,ERWIN,ST,,ERWIN STREET,NA,PRIVATE STREET NAMES
7063,EBELL,ST,,EBELL STREET,532C2,PUBLIC STREET NAMES
10679,EMILY,CT,,EMILY COURT,560H1,PRIVATE STREET NAMES
7076,EASTMAN,PL,,EASTMAN PLACE,824A2,PUBLIC STREET NAMES
7035,EDINBURGH,AVE,,EDINBURGH AVENUE,593B7,PUBLIC STREET NAMES
6804,ESTRONDO,DR,,ESTRONDO DRIVE,561D4,PUBLIC STREET NAMES
7095,EAMES,AVE,,EAMES AVENUE,500H7,PUBLIC STREET NAMES
6786,EVADALE,DR,,EVADALE DRIVE,595B5,PUBLIC STREET NAMES
7089,EARLMAR,DR,,EARLMAR DRIVE,632F6,PUBLIC STREET NAMES
6975,ELECTRIC,ST,,ELECTRIC STREET,764A1,PUBLIC STREET NAMES
6982,ELDRED,WALK,,ELDRED WALK,595A3,PUBLIC STREET NAMES
6765,EXPOSITION,BLVD,,EXPOSITION BOULEVARD,674B1,PUBLIC STREET NAMES
6929,EL MEDIO,AVE,,EL MEDIO AVENUE,630J4,PUBLIC STREET NAMES
6903,EL ROBLE,DR,,EL ROBLE DRIVE,564H6,PUBLIC STREET NAMES
6951,ELLENITA,AVE,,ELLENITA AVENUE,560F4,PUBLIC STREET NAMES
7023,EDWIN,DR,,EDWIN DRIVE,592G1,PUBLIC STREET NAMES
6952,ELLENDALE,PL,,ELLENDALE PLACE,634A6,PUBLIC STREET NAMES
6848,ENSENADA,DR,,ENSENADA DRIVE,560B5,PUBLIC STREET NAMES
6783,EVANVIEW,DR,,EVANVIEW DRIVE,592J4,PUBLIC STREET NAMES
7025,EDWARD,AVE,,EDWARD AVENUE,594G3,PUBLIC STREET NAMES
6833,ERSKINE,DR,,ERSKINE DRIVE,630J6,PUBLIC STREET NAMES
6787,EVA,TER,,EVA TERRACE,595B7,PUBLIC STREET NAMES
6970,EL HITO,CIR,,EL HITO CIRCLE,630H3,PUBLIC STREET NAMES
6842,ENTRADA,DR,,ENTRADA DRIVE,631B7,PUBLIC STREET NAMES
7081,EASTERN,CL,,EASTERN CANAL,671H6,PUBLIC STREET NAMES
9921,ENFIELD,AVE,,ENFIELD AVENUE,531A7,PRIVATE STREET NAMES
6878,EMERY,PL,,EMERY PLACE,794F5,PUBLIC STREET NAMES
33,ERWIN,ST,,ERWIN STREET,NA,PEDESTRIAN MALL NAMES
6772,EXCELENTE,DR,,EXCELENTE DRIVE,559H4,PUBLIC STREET NAMES
6965,ELISA,PL,,ELISA PLACE,561E5,PUBLIC STREET NAMES
6801,ETHEL,AVE,,ETHEL AVENUE,532D2,PUBLIC STREET NAMES
6856,ENCINO HILLS,PL,,ENCINO HILLS PLACE,561D6,PUBLIC STREET NAMES
6794,EUCALYPTUS,LANE,,EUCALYPTUS LANE,565C7,PUBLIC STREET NAMES
6992,ELDEN,AVE,,ELDEN AVENUE,634B4,PUBLIC STREET NAMES
7029,EDMORE,PL,,EDMORE PLACE,679C4,PUBLIC STREET NAMES
