Street ID,Street Name,Street Suffix,Street Suffix Direction,Official Street Name,Thomas Brothers Map,Street Type
4291,MONTE CIELO,CT,,MONTE CIELO COURT,592F4,PUBLIC STREET NAMES
4712,MAPLETON,DR,,MAPLETON DRIVE,592C7,PUBLIC STREET NAMES
4379,MILLDALE,CT,,MILLDALE COURT,532F3,PUBLIC STREET NAMES
4221,MORTON,TER,,MORTON TERRACE,594E6,PUBLIC STREET NAMES
4527,MCINTYRE,ST,,MCINTYRE STREET,481H6,PUBLIC STREET NAMES
4549,MCCONNELL,AVE,,MCCONNELL AVENUE,672D6,PUBLIC STREET NAMES
4216,MOSS,WALK,,MOSS WALK,594H3,PUBLIC STREET NAMES
4305,MONO,ST,,MONO STREET,634J4,PUBLIC STREET NAMES
429,MCLEOD,DR,,MCLEOD DRIVE,592J4,PRIVATE STREET NAMES
4214,MOTOR,PL,,MOTOR PLACE,632F5,PUBLIC STREET NAMES
4475,MEIER,ST,,MEIER STREET,672B3,PUBLIC STREET NAMES
4614,MAR VISTA,AVE,,MAR VISTA AVENUE,794C7,PUBLIC STREET NAMES
4711,MAPLEWOOD,AVE,,MAPLEWOOD AVENUE,593J7,PUBLIC STREET NAMES
4485,MEDICAL CENTER,DR,,MEDICAL CENTER DRIVE,594F3,PUBLIC STREET NAMES
10917,MONTICELLO,ST,,MONTICELLO STREET,502E5,PRIVATE ROADWAY NAMES
4703,MARCELLO,PL,,MARCELLO PLACE,561B4,PUBLIC STREET NAMES
4807,MABERY,ROAD,,MABERY ROAD,631B7,PUBLIC STREET NAMES
4530,MCGROARTY,PL,,MCGROARTY PLACE,NA,PUBLIC STREET NAMES
4560,MCCARTHY,DR,,MCCARTHY DRIVE,564G7,PUBLIC STREET NAMES
9695,MANNING,DR,,MANNING DRIVE,632B2,UNOFFICIAL PRIVATE STREET NAMES
4788,MADORA,AVE,,MADORA AVENUE,530E5,PUBLIC STREET NAMES
4746,MALVERN,AVE,,MALVERN AVENUE,634B5,PUBLIC STREET NAMES
10441,MOUNTAIN VIEW,PL,,MOUNTAIN VIEW PLACE,482D1,PRIVATE ROADWAY NAMES
4159,MYRTLE,ST,,MYRTLE STREET,634E6,PUBLIC STREET NAMES
4258,MOON,AVE,,MOON AVENUE,595A3,PUBLIC STREET NAMES
4261,MONTUSO,PL,,MONTUSO PLACE,561D6,PUBLIC STREET NAMES
4338,MIRANDA,PL,,MIRANDA PLACE,560D2,PUBLIC STREET NAMES
10416,MILLENNIUM,,,MILLENNIUM,672F7,PUBLIC STREET NAMES
4649,MARMION,WAY,,MARMION WAY,595C2,PUBLIC STREET NAMES
4414,METZ,PL,,METZ PLACE,592J5,PUBLIC STREET NAMES
4656,MARLAY,DR,,MARLAY DRIVE,593A4,PUBLIC STREET NAMES
437,MARTSON,DR,,MARTSON DRIVE,561A4,PRIVATE STREET NAMES
4211,MOUND,ST,,MOUND STREET,593F3,PUBLIC STREET NAMES
4320,MOCO,LANE,,MOCO LANE,593H2,PUBLIC STREET NAMES
4412,MEYER,ST,,MEYER STREET,481J6,PUBLIC STREET NAMES
4553,MCCLUNG,WALK,,MCCLUNG WALK,673E3,PUBLIC STREET NAMES
