Street ID,Street Name,Street Suffix,Street Suffix Direction,Official Street Name,Thomas Brothers Map,Street Type
3261,RENDALL,PL,,RENDALL PLACE,594C6,PUBLIC STREET NAMES
10119,RANCHO,ST,,RANCHO STREET,560J4,PRIVATE STREET NAMES
3196,RIMPAU,BLVD,,RIMPAU BOULEVARD,633E4,PUBLIC STREET NAMES
2974,RUTHVEN,LANE,,RUTHVEN LANE,592A3,PUBLIC STREET NAMES
269,RYDAL,ST,,RYDAL STREET,565C5,PRIVATE STREET NAMES
2978,RUTH,AVE,,RUTH AVENUE,671G4,PUBLIC STREET NAMES
3216,RICHWOOD,DR,,RICHWOOD DRIVE,676G4,PUBLIC STREET NAMES
10691,RIVERA,CT,,RIVERA COURT,634J4,PRIVATE ROADWAY NAMES
3095,ROMONT,ST,,ROMONT STREET,482D4,PUBLIC STREET NAMES
3302,REDBUSH,LANE,,REDBUSH LANE,532B2,PUBLIC STREET NAMES
3364,RADIO,ST,,RADIO STREET,594C4,PUBLIC STREET NAMES
3016,ROYAL CREST,PL,,ROYAL CREST PLACE,561G5,PUBLIC STREET NAMES
3080,ROSALIND,PL,,ROSALIND PLACE,635A7,PUBLIC STREET NAMES
3345,RAMSGATE,PL,,RAMSGATE PLACE,703A1,PUBLIC STREET NAMES
3300,REDESDALE,AVE,,REDESDALE AVENUE,594C5,PUBLIC STREET NAMES
3060,ROSEMEAD,ST,,ROSEMEAD STREET,NA,PUBLIC STREET NAMES
3258,RENO,ST,,RENO STREET,594C7,PUBLIC STREET NAMES
3157,ROBIN,ST,,ROBIN STREET,NA,PUBLIC STREET NAMES
3104,ROMA,CT,,ROMA COURT,701J1,PEDESTRIAN MALL NAMES
2982,RUSTIC CANYON,ROAD,,RUSTIC CANYON ROAD,631C4,PUBLIC STREET NAMES
3188,RINGLING,ST,,RINGLING STREET,560H3,PUBLIC STREET NAMES
3097,ROME,DR,,ROME DRIVE,595A4,PUBLIC STREET NAMES
